,FirstName,LastName,Date,Company,SIREN,email,plan,payment,price,Date Added
1354,MANUEL,GAY,2020-07-20,company_1354,343656849,m.gay@company_1354.com,pro,card,450.0,2020-07-24
1355,AGNÈS,FERRER,2020-07-21,company_1355,773751188,a.ferrer@company_1355.com,startup,stripe,180.0,2020-07-24
1356,MARIE-LINE,GAUCHER,2020-07-21,company_1356,534659738,m.gaucher@company_1356.com,startup,card,180.0,2020-07-24
1357,FERHAT,TALIBI,2020-07-21,company_1357,989729728,f.talibi@company_1357.com,enterprise,card,900.0,2020-07-24
1358,MARIE,ISSOUF,2020-07-21,company_1358,364252345,m.issouf@company_1358.com,pro,stripe,450.0,2020-07-24
1359,JEAN-PHILIPPE,GAUTIER,2020-07-21,company_1359,172668395,j.gautier@company_1359.com,pro,bank,450.0,2020-07-24
1360,SONIA,DE ALMEIDA,2020-07-22,company_1360,353658616,s.de almeida@company_1360.com,startup,card,180.0,2020-07-24
1361,MICKAEL,WILLM,2020-07-22,company_1361,974325275,m.willm@company_1361.com,enterprise,card,900.0,2020-07-24
1362,DIDIER,MURAT,2020-07-22,company_1362,892612179,d.murat@company_1362.com,pro,card,450.0,2020-07-24
1363,DIMITRI,MESSAOUDI,2020-07-22,company_1363,618238441,d.messaoudi@company_1363.com,startup,bank,180.0,2020-07-24
1364,KORANTIN,BARRON,2020-07-23,company_1364,519145666,k.barron@company_1364.com,pro,card,450.0,2020-07-24
1365,VICTOR,FRANCOIS,2020-07-23,company_1365,313588489,v.francois@company_1365.com,startup,card,180.0,2020-07-24
1366,SANDRINE,BONNET,2020-07-23,company_1366,292834957,s.bonnet@company_1366.com,startup,card,180.0,2020-07-24
1367,RENAUD,HOEPPE,2020-07-23,company_1367,227369669,r.hoeppe@company_1367.com,startup,card,180.0,2020-07-24
1368,ERIC,KELLER,2020-07-24,company_1368,931596852,e.keller@company_1368.com,startup,card,180.0,2020-07-24
1369,MARC,HERCOUET,2020-07-24,company_1369,663598278,m.hercouet@company_1369.com,startup,card,180.0,2020-07-24
1370,HUGO,TROLLE,2020-07-24,company_1370,228649158,h.trolle@company_1370.com,startup,card,180.0,2020-07-24
1371,CÉLINE,SIMON,2020-07-24,company_1371,439926834,c.simon@company_1371.com,startup,card,180.0,2020-07-24
1372,MEHMET,FERAY,2020-07-24,company_1372,385493163,m.feray@company_1372.com,enterprise,card,900.0,2020-07-24
1373,GERALDINE,DELBARD,2020-07-27,company_1373,364855996,g.delbard@company_1373.com,pro,card,450.0,2020-07-31
1374,HAFID,PECOUL,2020-07-27,company_1374,584677995,h.pecoul@company_1374.com,startup,card,180.0,2020-07-31
1375,BENJAMIN,GIL,2020-07-27,company_1375,317883261,b.gil@company_1375.com,startup,card,180.0,2020-07-31
1376,QUENTIN,METENIER,2020-07-27,company_1376,497293372,q.metenier@company_1376.com,startup,card,180.0,2020-07-31
1377,DJAMAL,SIMON,2020-07-28,company_1377,567756959,d.simon@company_1377.com,startup,bank,180.0,2020-07-31
1378,LUDIVINE,HUBERT,2020-07-28,company_1378,376526329,l.hubert@company_1378.com,startup,stripe,180.0,2020-07-31
1379,PASCAL,MOURET,2020-07-28,company_1379,925168571,p.mouret@company_1379.com,startup,bank,180.0,2020-07-31
1380,JEAN-FRANÇOIS,JARRIAU,2020-07-28,company_1380,299192633,j.jarriau@company_1380.com,startup,card,180.0,2020-07-31
1381,DOMINIQUE,JOURDAN,2020-07-28,company_1381,371263663,d.jourdan@company_1381.com,startup,card,180.0,2020-07-31
1382,ABDELFATTAH,PINARD,2020-07-28,company_1382,951831183,a.pinard@company_1382.com,enterprise,stripe,900.0,2020-07-31
1383,LANCELOT,QUINQUE,2020-07-29,company_1383,418897968,l.quinque@company_1383.com,startup,stripe,180.0,2020-07-31
1384,MARC,SAVINEL,2020-07-29,company_1384,756683634,m.savinel@company_1384.com,startup,stripe,180.0,2020-07-31
1385,OLIVIA,BUFFARD,2020-07-29,company_1385,684524521,o.buffard@company_1385.com,enterprise,card,900.0,2020-07-31
1386,ERWAN,LAUBERT,2020-07-29,company_1386,765794389,e.laubert@company_1386.com,pro,card,450.0,2020-07-31
1387,ARNAUD,JEANNEAU,2020-07-29,company_1387,897299871,a.jeanneau@company_1387.com,pro,card,450.0,2020-07-31
1388,DAMIEN,JANVIER,2020-07-30,company_1388,892156645,d.janvier@company_1388.com,enterprise,card,900.0,2020-07-31
1389,CHRISTINE,BOUDEMAGH,2020-07-30,company_1389,867452782,c.boudemagh@company_1389.com,startup,card,180.0,2020-07-31
1390,ANTHONY,SARLAT,2020-07-30,company_1390,151126732,a.sarlat@company_1390.com,startup,stripe,180.0,2020-07-31
1391,PHILIPPE,PFEIFFER,2020-07-31,company_1391,766859446,p.pfeiffer@company_1391.com,pro,card,450.0,2020-07-31
1392,KARINE,PELTIER,2020-07-31,company_1392,335538763,k.peltier@company_1392.com,startup,card,180.0,2020-07-31
1393,SYLVIE,LEDUC,2020-07-31,company_1393,476751551,s.leduc@company_1393.com,startup,bank,180.0,2020-07-31
1394,RÉMI,DAVID,2020-07-31,company_1394,588492859,r.david@company_1394.com,pro,stripe,450.0,2020-07-31
1395,HÉLÈNE,VILLET,2020-07-31,company_1395,494515792,h.villet@company_1395.com,enterprise,bank,900.0,2020-07-31
1396,DOMINIQUE,ATIENZAR,2020-08-03,company_1396,615882829,d.atienzar@company_1396.com,startup,card,180.0,2020-08-07
1397,JONATHAN,NEGRONI,2020-08-03,company_1397,563841882,j.negroni@company_1397.com,pro,bank,450.0,2020-08-07
1398,PHILIPPE,CHAUVIN,2020-08-03,company_1398,163546769,p.chauvin@company_1398.com,startup,card,180.0,2020-08-07
1399,JACQUES,BABDOR,2020-08-03,company_1399,872126211,j.babdor@company_1399.com,startup,card,180.0,2020-08-07
1400,ALBAN,LAFOND,2020-08-03,company_1400,962584838,a.lafond@company_1400.com,pro,card,450.0,2020-08-07
1401,DOMINIQUE,SYLVESTRE,2020-08-03,company_1401,133975321,d.sylvestre@company_1401.com,startup,stripe,180.0,2020-08-07
1402,ISABELLE,SEVENO,2020-08-03,company_1402,214275151,i.seveno@company_1402.com,enterprise,bank,900.0,2020-08-07
1403,ALEXIS,DUPRE,2020-08-03,company_1403,918132129,a.dupre@company_1403.com,startup,bank,180.0,2020-08-07
1404,JEROME,NGUYEN,2020-08-04,company_1404,186726284,j.nguyen@company_1404.com,startup,stripe,180.0,2020-08-07
1405,ROMAIN,MILLARD,2020-08-04,company_1405,612566782,r.millard@company_1405.com,startup,stripe,180.0,2020-08-07
1406,JEANNE,CHATI,2020-08-04,company_1406,949918157,j.chati@company_1406.com,startup,card,180.0,2020-08-07
1407,DÉBORAH,LASSERRE,2020-08-04,company_1407,898281628,d.lasserre@company_1407.com,startup,card,180.0,2020-08-07
1408,DAISY,CORMERAIS,2020-08-04,company_1408,183664277,d.cormerais@company_1408.com,startup,stripe,180.0,2020-08-07
1409,CHRISTOPHE,GRONDIN,2020-08-05,company_1409,372884561,c.grondin@company_1409.com,pro,stripe,450.0,2020-08-07
1410,AGNÈS,MARECHAL,2020-08-05,company_1410,857636687,a.marechal@company_1410.com,startup,card,180.0,2020-08-07
1411,JEAN-JACQUES,HOUAM,2020-08-05,company_1411,812578589,j.houam@company_1411.com,startup,card,180.0,2020-08-07
1412,GUILLAUME,BOUDOUX D'HAUTEFEUILLE,2020-08-05,company_1412,298199441,g.boudoux d'hautefeuille@company_1412.com,startup,card,180.0,2020-08-07
1413,EMMANUEL,MABRUT,2020-08-05,company_1413,733374677,e.mabrut@company_1413.com,startup,stripe,180.0,2020-08-07
1414,ANTHONY,MULLER,2020-08-05,company_1414,579768228,a.muller@company_1414.com,pro,card,450.0,2020-08-07
1415,MEZIANE,JOSSOMME,2020-08-05,company_1415,118896144,m.jossomme@company_1415.com,startup,stripe,180.0,2020-08-07
1416,MARINE,MOUY,2020-08-05,company_1416,927991421,m.mouy@company_1416.com,startup,stripe,180.0,2020-08-07
1417,CAMILLE,KERDAL,2020-08-06,company_1417,366985322,c.kerdal@company_1417.com,startup,card,180.0,2020-08-07
1418,JEAN-LUC,TAUZIA,2020-08-06,company_1418,862939615,j.tauzia@company_1418.com,startup,card,180.0,2020-08-07
1419,TAWFIK,VENAULT,2020-08-06,company_1419,653178294,t.venault@company_1419.com,startup,card,180.0,2020-08-07
1420,THIERRY,LASSUS,2020-08-06,company_1420,932855155,t.lassus@company_1420.com,startup,card,180.0,2020-08-07
1421,ORIANE,FAGE,2020-08-06,company_1421,234326515,o.fage@company_1421.com,pro,card,450.0,2020-08-07
1422,STÉPHANE,BIDA,2020-08-06,company_1422,882951183,s.bida@company_1422.com,startup,card,180.0,2020-08-07
1423,NICOLAS,TASSART,2020-08-06,company_1423,925933188,n.tassart@company_1423.com,startup,card,180.0,2020-08-07
1424,MATTHIAS,NOTA,2020-08-07,company_1424,635759218,m.nota@company_1424.com,startup,card,180.0,2020-08-07
1425,ANNE-CLAIRE,BUCHIN,2020-08-07,company_1425,237127883,a.buchin@company_1425.com,startup,card,180.0,2020-08-07
1426,THIERRY,ROUSSEL,2020-08-07,company_1426,337864895,t.roussel@company_1426.com,pro,bank,450.0,2020-08-07
1427,JEREMY,DUPONT,2020-08-07,company_1427,666881957,j.dupont@company_1427.com,enterprise,card,900.0,2020-08-07
1428,MYLÈNE,BOURDIL,2020-08-07,company_1428,118751149,m.bourdil@company_1428.com,startup,card,180.0,2020-08-07
1429,ROMAIN,AUDOUBERT,2020-08-07,company_1429,573469332,r.audoubert@company_1429.com,enterprise,stripe,900.0,2020-08-07
1430,CORINNE,BURGARELLA,2020-08-10,company_1430,877921217,c.burgarella@company_1430.com,pro,card,450.0,2020-08-14
1431,LAURENT,BOUGAULT,2020-08-10,company_1431,849126454,l.bougault@company_1431.com,startup,card,180.0,2020-08-14
1432,NOÉMIE,BOUCHAOUR,2020-08-10,company_1432,338295673,n.bouchaour@company_1432.com,startup,card,180.0,2020-08-14
1433,PATRICK,BASTIEN,2020-08-10,company_1433,636485889,p.bastien@company_1433.com,pro,stripe,450.0,2020-08-14
1434,MARIE,GOMEZ,2020-08-10,company_1434,677677548,m.gomez@company_1434.com,startup,card,180.0,2020-08-14
1435,HÉLÈNE,DALIBERT,2020-08-10,company_1435,163989635,h.dalibert@company_1435.com,startup,bank,180.0,2020-08-14
1436,JENNIFER,CIMBOLINI,2020-08-11,company_1436,721374876,j.cimbolini@company_1436.com,startup,card,180.0,2020-08-14
1437,FABRICE,GATY,2020-08-11,company_1437,142862896,f.gaty@company_1437.com,startup,card,180.0,2020-08-14
1438,THOMAS,GRATAS,2020-08-11,company_1438,183562796,t.gratas@company_1438.com,startup,stripe,180.0,2020-08-14
1439,LAMIA,LE BERRE,2020-08-11,company_1439,188685515,l.le berre@company_1439.com,pro,card,450.0,2020-08-14
1440,BASTIEN,BENAMOU,2020-08-11,company_1440,223588624,b.benamou@company_1440.com,enterprise,card,900.0,2020-08-14
1441,PASCAL,GIBOYAU,2020-08-12,company_1441,726946323,p.giboyau@company_1441.com,enterprise,card,900.0,2020-08-14
1442,THIERRY,CAPEL,2020-08-12,company_1442,111147315,t.capel@company_1442.com,startup,card,180.0,2020-08-14
1443,JULIEN,DAUBAN,2020-08-12,company_1443,954387569,j.dauban@company_1443.com,startup,card,180.0,2020-08-14
1444,KADIJA,DOYARD,2020-08-12,company_1444,846547853,k.doyard@company_1444.com,startup,card,180.0,2020-08-14
1445,VÉRONIQUE,FAVRE,2020-08-12,company_1445,192295249,v.favre@company_1445.com,startup,card,180.0,2020-08-14
1446,HANNAH,SALMON-LEGAGNEUR,2020-08-12,company_1446,922347961,h.salmon-legagneur@company_1446.com,startup,card,180.0,2020-08-14
1447,NICOLAS,DELAGE,2020-08-12,company_1447,423457391,n.delage@company_1447.com,startup,card,180.0,2020-08-14
1448,JODIE,DUVAL,2020-08-13,company_1448,319534474,j.duval@company_1448.com,startup,card,180.0,2020-08-14
1449,DAMIEN,PRISSE,2020-08-13,company_1449,545751217,d.prisse@company_1449.com,pro,card,450.0,2020-08-14
1450,RAYMOND,ZGAREN,2020-08-13,company_1450,719189284,r.zgaren@company_1450.com,pro,stripe,450.0,2020-08-14
1451,BENJAMIN,LAPOULE,2020-08-13,company_1451,575632483,b.lapoule@company_1451.com,startup,card,180.0,2020-08-14
1452,AMINA,DENIEL,2020-08-13,company_1452,756764291,a.deniel@company_1452.com,startup,card,180.0,2020-08-14
1453,YOANN,GADOT,2020-08-13,company_1453,513866555,y.gadot@company_1453.com,startup,card,180.0,2020-08-14
1454,ELEA,MIRA,2020-08-14,company_1454,685844353,e.mira@company_1454.com,startup,card,180.0,2020-08-14
1455,NICOLAS,DURAND,2020-08-14,company_1455,276448997,n.durand@company_1455.com,startup,card,180.0,2020-08-14
1456,MARIE,VILLENEUVE,2020-08-14,company_1456,537128596,m.villeneuve@company_1456.com,startup,card,180.0,2020-08-14
1457,ALEX,DELAVALLEE,2020-08-14,company_1457,648358171,a.delavallee@company_1457.com,startup,card,180.0,2020-08-14
1458,JEROME,PAULON,2020-08-17,company_1458,647984936,j.paulon@company_1458.com,startup,card,180.0,2020-08-21
1459,SAMUEL,PAYET,2020-08-17,company_1459,243215476,s.payet@company_1459.com,startup,card,180.0,2020-08-21
1460,BERNARD,JOUAN,2020-08-17,company_1460,917242594,b.jouan@company_1460.com,startup,bank,180.0,2020-08-21
1461,ANTOINE,FARINEAUX,2020-08-17,company_1461,584236833,a.farineaux@company_1461.com,startup,stripe,180.0,2020-08-21
1462,AMÉLIE,MIRABEL,2020-08-17,company_1462,652784835,a.mirabel@company_1462.com,startup,card,180.0,2020-08-21
1463,GUILLAUME,SITBON,2020-08-17,company_1463,388366891,g.sitbon@company_1463.com,pro,card,450.0,2020-08-21
1464,ANNE,RONCERET,2020-08-18,company_1464,919588519,a.ronceret@company_1464.com,pro,card,450.0,2020-08-21
1465,CHLOÉ,SACI,2020-08-18,company_1465,483851139,c.saci@company_1465.com,pro,stripe,450.0,2020-08-21
1466,LAURENCE,DUBREUCQ,2020-08-18,company_1466,177819165,l.dubreucq@company_1466.com,startup,card,180.0,2020-08-21
1467,KEVIN,RIPOLL,2020-08-18,company_1467,584398225,k.ripoll@company_1467.com,enterprise,card,900.0,2020-08-21
1468,CAMILLE,KLEIN,2020-08-18,company_1468,966289998,c.klein@company_1468.com,startup,card,180.0,2020-08-21
1469,LUCAS,OUASSIERO,2020-08-18,company_1469,377817675,l.ouassiero@company_1469.com,startup,stripe,180.0,2020-08-21
1470,FABRICE,BONARD,2020-08-19,company_1470,158192375,f.bonard@company_1470.com,startup,card,180.0,2020-08-21
1471,MARYSE,CADORET,2020-08-19,company_1471,643566965,m.cadoret@company_1471.com,startup,stripe,180.0,2020-08-21
1472,STELLA,COSTARD,2020-08-19,company_1472,478516178,s.costard@company_1472.com,pro,card,450.0,2020-08-21
1473,ARNAUD,HURTIN,2020-08-19,company_1473,688846999,a.hurtin@company_1473.com,enterprise,card,900.0,2020-08-21
1474,ISABELLE,DELPORTE,2020-08-19,company_1474,455415868,i.delporte@company_1474.com,startup,stripe,180.0,2020-08-21
1475,GÉRARD,LOUVET,2020-08-19,company_1475,546954219,g.louvet@company_1475.com,startup,stripe,180.0,2020-08-21
1476,MICHAEL,HADDOUCHE,2020-08-19,company_1476,712159473,m.haddouche@company_1476.com,startup,card,180.0,2020-08-21
1477,MURIEL,RIDOUARD,2020-08-20,company_1477,693999426,m.ridouard@company_1477.com,startup,card,180.0,2020-08-21
1478,FABRICE,GRIMOULT,2020-08-20,company_1478,549172758,f.grimoult@company_1478.com,startup,card,180.0,2020-08-21
1479,SYLVIE,SEGAUD,2020-08-20,company_1479,757918651,s.segaud@company_1479.com,pro,bank,450.0,2020-08-21
1480,RICHARD,VARIN,2020-08-20,company_1480,316353591,r.varin@company_1480.com,startup,card,180.0,2020-08-21
1481,PIERRE,CLAVERIE,2020-08-20,company_1481,174249861,p.claverie@company_1481.com,startup,card,180.0,2020-08-21
1482,DAVID,BELKHEIR,2020-08-20,company_1482,726923737,d.belkheir@company_1482.com,enterprise,card,900.0,2020-08-21
1483,CORINNE,ROMANOS,2020-08-20,company_1483,613547667,c.romanos@company_1483.com,startup,card,180.0,2020-08-21
1484,MURIELLE,RACLE,2020-08-21,company_1484,583811694,m.racle@company_1484.com,startup,card,180.0,2020-08-21
1485,DAMIEN,VIOLA,2020-08-21,company_1485,153589831,d.viola@company_1485.com,startup,stripe,180.0,2020-08-21
1486,JULIE,GIMON,2020-08-21,company_1486,925512561,j.gimon@company_1486.com,startup,card,180.0,2020-08-21
1487,SAMUEL,EL FASSI,2020-08-21,company_1487,199395712,s.el fassi@company_1487.com,enterprise,stripe,900.0,2020-08-21
1488,AURÉLIEN,LECOUTRE,2020-08-21,company_1488,165441859,a.lecoutre@company_1488.com,startup,stripe,180.0,2020-08-21
1489,GERALDINE,TOUTAIN,2020-08-24,company_1489,425732531,g.toutain@company_1489.com,startup,bank,180.0,2020-08-28
1490,THÉO,DENNEVAL,2020-08-24,company_1490,325188725,t.denneval@company_1490.com,pro,card,450.0,2020-08-28
1491,FLORIAN,LECLERC,2020-08-24,company_1491,598167885,f.leclerc@company_1491.com,enterprise,card,900.0,2020-08-28
1492,ELLIOT,EDOUARD,2020-08-24,company_1492,131612634,e.edouard@company_1492.com,enterprise,card,900.0,2020-08-28
1493,MEHDY,JAMOIS,2020-08-24,company_1493,815727945,m.jamois@company_1493.com,pro,card,450.0,2020-08-28
1494,PATRICE,PEUPLE,2020-08-24,company_1494,266396956,p.peuple@company_1494.com,pro,stripe,450.0,2020-08-28
1495,BRYAN,NICOLAS,2020-08-24,company_1495,695954214,b.nicolas@company_1495.com,startup,card,180.0,2020-08-28
1496,SOPHIE,BARREAU,2020-08-24,company_1496,282196864,s.barreau@company_1496.com,startup,stripe,180.0,2020-08-28
1497,JEAN-FRANÇOIS,BLOCHARD,2020-08-25,company_1497,438382462,j.blochard@company_1497.com,startup,card,180.0,2020-08-28
1498,GEOFFREY,DUREPAIRE,2020-08-25,company_1498,185397741,g.durepaire@company_1498.com,startup,card,180.0,2020-08-28
1499,JONATHAN,DUBERT,2020-08-25,company_1499,238227839,j.dubert@company_1499.com,startup,card,180.0,2020-08-28
1500,CHLOÉ,VIDECOQ,2020-08-25,company_1500,922775495,c.videcoq@company_1500.com,startup,stripe,180.0,2020-08-28
1501,ADRIEN,DUBOIS,2020-08-25,company_1501,129825562,a.dubois@company_1501.com,startup,card,180.0,2020-08-28
1502,RICHARD,BEAL,2020-08-25,company_1502,193726677,r.beal@company_1502.com,startup,stripe,180.0,2020-08-28
1503,ALAN,MANCHERON,2020-08-26,company_1503,776576678,a.mancheron@company_1503.com,startup,stripe,180.0,2020-08-28
1504,LAURENT,AUPOIX,2020-08-26,company_1504,767128417,l.aupoix@company_1504.com,pro,card,450.0,2020-08-28
1505,TIM,BAYLE,2020-08-26,company_1505,271782812,t.bayle@company_1505.com,startup,stripe,180.0,2020-08-28
1506,QUENTIN,LORTAL,2020-08-26,company_1506,393928446,q.lortal@company_1506.com,startup,card,180.0,2020-08-28
1507,ANTOINE,BOUSQUET,2020-08-26,company_1507,234191218,a.bousquet@company_1507.com,startup,bank,180.0,2020-08-28
1508,LEILA,MOLIERE,2020-08-26,company_1508,938963488,l.moliere@company_1508.com,startup,card,180.0,2020-08-28
1509,DANIELLA,GUAY,2020-08-26,company_1509,369645431,d.guay@company_1509.com,startup,card,180.0,2020-08-28
1510,ALINE,SCHUTZ,2020-08-26,company_1510,366221914,a.schutz@company_1510.com,startup,card,180.0,2020-08-28
1511,JULIAN,NOURRY,2020-08-27,company_1511,712695683,j.nourry@company_1511.com,startup,card,180.0,2020-08-28
1512,PAULINE,DUHAMEL,2020-08-27,company_1512,293871278,p.duhamel@company_1512.com,pro,card,450.0,2020-08-28
1513,CORALIE,SEDIRI,2020-08-27,company_1513,317191477,c.sediri@company_1513.com,startup,card,180.0,2020-08-28
1514,CAROLINE,BLONDELLE,2020-08-27,company_1514,824355337,c.blondelle@company_1514.com,startup,stripe,180.0,2020-08-28
1515,DAMIEN,CARPENTIER,2020-08-27,company_1515,215539179,d.carpentier@company_1515.com,startup,card,180.0,2020-08-28
1516,OLIVIER,PERROTIN,2020-08-27,company_1516,474578616,o.perrotin@company_1516.com,startup,card,180.0,2020-08-28
1517,RICHARD,COUEDEL,2020-08-27,company_1517,498547249,r.couedel@company_1517.com,startup,card,180.0,2020-08-28
1518,VINCENT,BELHOSTE,2020-08-28,company_1518,122692315,v.belhoste@company_1518.com,startup,bank,180.0,2020-08-28
1519,CÉCILE,TANFIN,2020-08-28,company_1519,755138959,c.tanfin@company_1519.com,pro,card,450.0,2020-08-28
1520,MYRIAM,LAURENT,2020-08-28,company_1520,942674352,m.laurent@company_1520.com,startup,card,180.0,2020-08-28
1521,THIERRY,LAUNOY,2020-08-28,company_1521,768242645,t.launoy@company_1521.com,enterprise,card,900.0,2020-08-28
1522,CHRISTOPHE,MARQUES,2020-08-28,company_1522,327596194,c.marques@company_1522.com,startup,card,180.0,2020-08-28
1523,JULIE,CHARVOLIN,2020-08-31,company_1523,584537248,j.charvolin@company_1523.com,startup,card,180.0,2020-09-04
1524,MELIKA,ALLAIN,2020-08-31,company_1524,748245284,m.allain@company_1524.com,startup,stripe,180.0,2020-09-04
1525,LAËTITIA,PEILLEX,2020-08-31,company_1525,167546777,l.peillex@company_1525.com,startup,card,180.0,2020-09-04
1526,ELIZABETH,ANTIC,2020-08-31,company_1526,212528585,e.antic@company_1526.com,startup,stripe,180.0,2020-09-04
1527,ALEXIA,DELMAS,2020-08-31,company_1527,595218187,a.delmas@company_1527.com,startup,stripe,180.0,2020-09-04
1528,OLIVIER,REGAD,2020-09-01,company_1528,341966713,o.regad@company_1528.com,startup,stripe,180.0,2020-09-04
1529,EDITH,GIROUD,2020-09-01,company_1529,648254718,e.giroud@company_1529.com,startup,card,180.0,2020-09-04
1530,STÉPHANE,CRISTANTE,2020-09-01,company_1530,853652617,s.cristante@company_1530.com,startup,bank,180.0,2020-09-04
1531,EMILIE,BENMALEK,2020-09-01,company_1531,276691758,e.benmalek@company_1531.com,startup,card,180.0,2020-09-04
1532,ANTOINE,DROCHON,2020-09-01,company_1532,363666415,a.drochon@company_1532.com,startup,stripe,180.0,2020-09-04
1533,LOÏC,LALIN,2020-09-01,company_1533,939764415,l.lalin@company_1533.com,startup,bank,180.0,2020-09-04
1534,ROMAIN,BARRY,2020-09-01,company_1534,534593171,r.barry@company_1534.com,startup,bank,180.0,2020-09-04
1535,CHARLES,CAURETTE,2020-09-02,company_1535,754597687,c.caurette@company_1535.com,startup,card,180.0,2020-09-04
